ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
1637	chic02	MOTHER	madre	Nni	nni	1	1216	NA	NA	belmar1897ensayo	NA
1638	chic02	FATHER	padre	Treeha	treeha	3	1217	NA	NA	belmar1897ensayo	NA
1639	chic02	FATHER	padre	Dreeha	dreeha	3	1217	NA	NA	belmar1897ensayo	NA
1640	chic02	CHILD (DESCENDANT)	hijo/hija	Tani	tani	5	1801	NA	NA	belmar1897ensayo	NA
1641	chic02	SON	hijo	Tanixnagu	tani-xnagu	6	1620	NA	NA	belmar1897ensayo	NA
1642	chic02	DAUGHTER	hija	Tanichanaha	tani-chanaha	7	1357	NA	NA	belmar1897ensayo	NA
1643	chic02	BROTHER (OF MAN)	hermano	Tînêha	tînêha	9	559	NA	NA	belmar1897ensayo	NA
1644	chic02	SISTER (OF WOMAN)	hermana	Chughueha	chughueha	10	NA	NA	NA	belmar1897ensayo	NA
1645	chic02	AUNT	tía	Tughuia	tughuia	11	1272	NA	NA	belmar1897ensayo	NA
1646	chic02	UNCLE	tío	Tanénha	tanénha	12	1327	NA	NA	belmar1897ensayo	NA
1647	chic02	MAN	hombre	Tsixnagú	tsixnagú	13	1554	NA	NA	belmar1897ensayo	NA
1648	chic02	WOMAN	mujer	Tsichunaha	tsichunaha	14	962	NA	NA	belmar1897ensayo	NA
1649	chic02	OWNER	dueño	Kuisiha	kuisiha	15	1036	NA	NA	belmar1897ensayo	NA
1650	chic02	PRIEST	sacerdote	Treeha	treeha	16	852	NA	NA	belmar1897ensayo	NA
1651	chic02	BLOOD	sangre	Tunha	tunha	17	946	NA	NA	belmar1897ensayo	NA
1652	chic02	BONE	hueso	Kúúhu	kúúhu	18	1394	NA	NA	belmar1897ensayo	NA
1653	chic02	HAIR	pelo	Hûghue	hûghue	19	1040	NA	NA	belmar1897ensayo	NA
1654	chic02	FACE	cara	Rriíñiaha	rriíñiaha	20	1560	NA	NA	belmar1897ensayo	NA
1655	chic02	TONGUE	lengua	Yuaha	yuaha	21	1205	NA	NA	belmar1897ensayo	NA
1656	chic02	TOOTH	diente	Kuyiaàha	kuyiaàha	22	1380	NA	NA	belmar1897ensayo	NA
1657	chic02	MOUTH	boca	Duuaha	duuaha	23	674	NA	NA	belmar1897ensayo	NA
1658	chic02	EAR	oreja	Drakih	drakih	24	1247	NA	NA	belmar1897ensayo	NA
1659	chic02	NOSE	nariz	Takén	takén	25	1221	NA	NA	belmar1897ensayo	NA
1660	chic02	NECK	cuello	Chiiaha	chiiaha	26	1333	NA	NA	belmar1897ensayo	NA
1661	chic02	HAND	mano	Traha	traha	27	1277	NA	NA	belmar1897ensayo	NA
1662	chic02	FINGERNAIL	uña	Kusitenha	kusitenha	28	1258	NA	NA	belmar1897ensayo	NA
1663	chic02	BACK	espalda	Xitraha	xitraha	29	1291	NA	NA	belmar1897ensayo	NA
1664	chic02	BELLY OR STOMACH	panza	Rrikii	rrikii	30	2114	NA	NA	belmar1897ensayo	NA
1665	chic02	INTESTINES	tripas	Chitríha	chitríha	31	1991	NA	NA	belmar1897ensayo	NA
1666	chic02	FOOT	pie	Chii	chii	32	1301	NA	NA	belmar1897ensayo	NA
1667	chic02	FOOT	pie	Tako	tako	32	1301	NA	NA	belmar1897ensayo	NA
1668	chic02	PIMPLE	grano	Nnuha	nnuha	36	1809	NA	NA	belmar1897ensayo	NA
1669	chic02	URINE	orina	Nnerihii	nnerihii	38	1142	NA	NA	belmar1897ensayo	NA
1670	chic02	CLOTHES	tela	Chináha	chináha	39	1895	NA	NA	belmar1897ensayo	NA
1671	chic02	CLOTHES	ropa	Katsihi	katsihi	39	1895	NA	NA	belmar1897ensayo	NA
1672	chic02	TOWN OR VILLAGE	pueblo	Chuumaha	chuumaha	43	3609	NA	NA	belmar1897ensayo	NA
1673	chic02	HOUSE	casa, edificio	Ghuee	ghuee	44	1252	NA	NA	belmar1897ensayo	NA
1674	chic02	HOUSE	casa, edificio	Tukua	tukua	44	1252	NA	NA	belmar1897ensayo	NA
1675	chic02	PATH	camino	Treha	treha	45	2252	NA	NA	belmar1897ensayo	NA
1676	chic02	ANIMAL	animal	Chukuha	chukuha	50	619	NA	NA	belmar1897ensayo	NA
1677	chic02	BIRD	pájaro	Chataha	chataha	51	937	NA	NA	belmar1897ensayo	NA
1678	chic02	SNAKE	culebra	Chukuaha	chukuaha	53	730	NA	NA	belmar1897ensayo	NA
1679	chic02	FROG	rana	Chireki	chireki	54	503	NA	NA	belmar1897ensayo	NA
