ID	DOCULECT	CONCEPT	GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
20471	yoso14	MOTHER	madre	nana	nana	1	1216	NA	NA	gittlen2016gramatica	NA
20472	yoso14	MOTHER VOCATIVE	mamá!	nana	nana	2	NA	NA	NA	gittlen2016gramatica	NA
20473	yoso14	FATHER	padre	tata	tata	3	1217	NA	NA	gittlen2016gramatica	NA
20474	yoso14	CHILD (DESCENDANT)	hijo/hija	se’e	se’e	5	1801	NA	NA	gittlen2016gramatica	NA
20475	yoso14	CROSS-SEX SIBLING	hermana/hermano de otro genero	kua’a	kua’a	8	NA	NA	NA	gittlen2016gramatica	NA
20476	yoso14	BROTHER (OF MAN)	hermano de hombre	ñani	ñani	9	559	NA	NA	gittlen2016gramatica	NA
20477	yoso14	SISTER (OF WOMAN)	hermana de mujer	ku’u	ku’u	10	NA	NA	NA	gittlen2016gramatica	NA
20478	yoso14	AUNT	tía	xixi	xixi	11	1272	NA	NA	gittlen2016gramatica	NA
20479	yoso14	UNCLE	tío	xtoo	xtoo	12	1327	NA	NA	gittlen2016gramatica	NA
20480	yoso14	MAN	hombre	tee	tee	13	1554	NA	NA	gittlen2016gramatica	NA
20481	yoso14	WOMAN	mujer	ña’a	ña’a	14	962	NA	NA	gittlen2016gramatica	NA
20482	yoso14	PRIEST	sacerdote	sutu	sutu	16	852	NA	NA	gittlen2016gramatica	NA
20483	yoso14	BONE	hueso	yiki	yiki	18	1394	NA	NA	gittlen2016gramatica	NA
20484	yoso14	HAIR	pelo	ixi	ixi	19	1040	NA	NA	gittlen2016gramatica	NA
20485	yoso14	FACE	cara	nuu	nuu	20	1560	NA	NA	gittlen2016gramatica	NA
20486	yoso14	MOUTH	boca	yu’u	yu’u	23	674	NA	NA	gittlen2016gramatica	NA
20487	yoso14	EAR	oreja	so’o	so’o	24	1247	NA	NA	gittlen2016gramatica	NA
20488	yoso14	NECK	cuello	sukun	sukun	26	1333	NA	NA	gittlen2016gramatica	NA
20489	yoso14	HAND	mano	nda’a	nda’a	27	1277	NA	NA	gittlen2016gramatica	NA
20490	yoso14	BACK	espalda	yata	yata	29	1291	NA	NA	gittlen2016gramatica	NA
20491	yoso14	BELLY OR STOMACH	barriga	chii	chii	30	2114	NA	NA	gittlen2016gramatica	NA
20492	yoso14	FOOT	pie	ja’a	ja’a	32	1301	NA	NA	gittlen2016gramatica	NA
20493	yoso14	MEDICINE	medicina	tatna	tatna	34	1372	NA	NA	gittlen2016gramatica	NA
20494	yoso14	CLOTHES	ropa	sa’un	sa’un	39	1895	NA	NA	gittlen2016gramatica	NA
20495	yoso14	TOWN OR VILLAGE	pueblo	ñuu	ñuu	43	3609	NA	NA	gittlen2016gramatica	NA
20496	yoso14	HOUSE	casa	ve’e	ve’e	44	1252	NA	NA	gittlen2016gramatica	NA
20497	yoso14	PATH	camino	ichi	ichi	45	2252	NA	NA	gittlen2016gramatica	NA
20498	yoso14	MAT	petate	yuu	yuu	47	195	NA	NA	gittlen2016gramatica	NA
20499	yoso14	ANIMAL	animal	kiti	kiti	50	619	NA	NA	gittlen2016gramatica	NA
20500	yoso14	BIRD	pájaro	tisaa	tisaa	51	937	NA	NA	gittlen2016gramatica	NA
20501	yoso14	SNAKE	culebra, serpiente	koo	koo	53	730	NA	NA	gittlen2016gramatica	NA
20502	yoso14	MUROID (MOUSE OR RAT)	ratón	tniñi	tniñi	60	2139	NA	NA	gittlen2016gramatica	NA
20503	yoso14	DEER	venado	isu	isu	61	1936	NA	NA	gittlen2016gramatica	NA
20504	yoso14	DOG	perro	ti’ina	ti’ina	68	2009	NA	NA	gittlen2016gramatica	NA
20505	yoso14	CAT	gato	vilu	vilu	69	1208	NA	NA	gittlen2016gramatica	NA
20506	yoso14	HEN	pollo	chiuun	chiuun	71	1514	NA	NA	gittlen2016gramatica	NA
20507	yoso14	HORSE	caballo	kuai	kuai	73	615	yes	Colonial Spanish	gittlen2016gramatica	NA
20508	yoso14	SHEEP	borrego, oveja	ndikachi	ndikachi	74	1331	NA	NA	gittlen2016gramatica	NA
20509	yoso14	HORN (ANATOMY)	cuerno	ndiki	ndiki	76	1393	NA	NA	gittlen2016gramatica	NA
20510	yoso14	TAIL	cola	ndo’o	ndo’o	79	1220	NA	NA	gittlen2016gramatica	NA
20511	yoso14	TREE	árbol, palo	yutnu	yutnu	80	906	NA	NA	gittlen2016gramatica	NA
20512	yoso14	FLOWER	flor	ita	ita	83	239	NA	NA	gittlen2016gramatica	NA
20513	yoso14	CORN	maíz en grano	nuni	nuni	87	506	NA	NA	gittlen2016gramatica	NA
20514	yoso14	CORN FIELD	milpa	itu	itu	88	449	NA	NA	gittlen2016gramatica	NA
20515	yoso14	TORTILLA	tortilla	xtaa	xtaa	92	NA	NA	NA	gittlen2016gramatica	NA
20516	yoso14	BEAN	frijol(es)	nduchi	nduchi	96	832	NA	NA	gittlen2016gramatica	NA
20517	yoso14	CHILI PEPPER	chile	ya’a	ya’a	98	919	NA	NA	gittlen2016gramatica	NA
20518	yoso14	SALT	sal	ñii	ñii	99	1274	NA	NA	gittlen2016gramatica	NA
20519	yoso14	PUMPKIN	calabaza	yikin	yikin	100	864	NA	NA	gittlen2016gramatica	NA
20520	yoso14	SUGAR CANE	caña	ndoo	ndoo	102	146	NA	NA	gittlen2016gramatica	NA
20521	yoso14	FAT (FROM ANIMALS)	grasa	xe’en	xe’en	104	1282	NA	NA	gittlen2016gramatica	NA
20522	yoso14	MEAT	carne	kuñu	kuñu	114	634	NA	NA	gittlen2016gramatica	NA
20523	yoso14	OVEN	horno	jitnu	jitnu	117	1143	NA	NA	gittlen2016gramatica	NA
20524	yoso14	SMOKE (EXHAUST)	humo	ñua’a	ñua’a	121	778	NA	NA	gittlen2016gramatica	NA
20525	yoso14	GARBAGE	basura	mi’i	mi’i	122	909	NA	NA	gittlen2016gramatica	NA
20526	yoso14	PLATE	plato	ko’o	ko’o	123	480	NA	NA	gittlen2016gramatica	NA
