ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
20313	huen11	hijo/hija	sé’e	sé’e	5	NA	NA	NA	becerra-roldan2015un-estudio	NA
20314	huen11	hermano de hombre	ñánì	ñánì	9	NA	NA	NA	becerra-roldan2015un-estudio	NA
20315	huen11	tía	xixi	xixi	11	tones not marked!	NA	NA	becerra-roldan2015un-estudio	NA
20316	huen11	tío	xítò	xítò	12	NA	NA	NA	becerra-roldan2015un-estudio	NA
20317	huen11	hombre	tee	tee	13	NA	NA	NA	becerra-roldan2015un-estudio	NA
20318	huen11	mujer	ja’àn	ja’àn	14	NA	NA	NA	becerra-roldan2015un-estudio	NA
20319	huen11	dueño	jìì tó’ò	jìì tó’ò	15	NA	NA	NA	becerra-roldan2015un-estudio	NA
20320	huen11	sacerdote	sútù	sútù	16	NA	NA	NA	becerra-roldan2015un-estudio	NA
20321	huen11	sangre	níñi	níñi	17	NA	NA	NA	becerra-roldan2015un-estudio	NA
20322	huen11	hueso	yíkì	yíkì	18	NA	NA	NA	becerra-roldan2015un-estudio	NA
20323	huen11	cara	nùù	nùù	20	NA	NA	NA	becerra-roldan2015un-estudio	NA
20324	huen11	lengua	yaa	yaa	21	NA	NA	NA	becerra-roldan2015un-estudio	NA
20325	huen11	diente	nú’ù	nú’ù	22	NA	NA	NA	becerra-roldan2015un-estudio	NA
20326	huen11	boca	yú’ù	yú’ù	23	NA	NA	NA	becerra-roldan2015un-estudio	NA
20327	huen11	oreja	só’o	só’o	24	NA	NA	NA	becerra-roldan2015un-estudio	NA
20328	huen11	nariz	xitnìn	xitnìn	25	NA	NA	NA	becerra-roldan2015un-estudio	NA
20329	huen11	cuello	súkùn	súkùn	26	NA	NA	NA	becerra-roldan2015un-estudio	NA
20330	huen11	mano	ndá’à	ndá’à	27	NA	NA	NA	becerra-roldan2015un-estudio	NA
